Account_id,Name,Timestamp,Credit/Debit,Amount
1205541,AY8,9/10/2012,C,$12
1205542,KLV,7/27/2012,C,$20
1205543,4C4,3/24/2013,D,$35
1205544,N@/,1/24/2012,C,$24
1205545,LDG,11/19/2012,C,$41
1205546,V/@,8/22/2013,D,$21
1205547,-QD,6/22/2013,C,$47
1205548,551,10/5/2012,D,$34
1205549,TF1,12/3/2012,C,$46
1205550,B2<,2/22/2012,C,$49
1205551,<CZ,11/20/2013,C,$41
1205552,9H-,1/18/2014,D,$37
1205553,L-O,6/10/2012,D,$48
1205554,OTO,1/24/2013,C,$31
1205555,N7R,6/8/2013,D,$42
1205556,?9I,11/12/2014,C,$34
1205557,1HM,6/24/2014,C,$27
1205558,1<A,4/4/2012,D,$3
1205559,6H@,9/22/2014,C,$19
1205560,GV?,7/24/2013,D,$3
1205561,YUQ,7/14/2013,C,$43
1205562,?-5,10/15/2014,C,$42
1205563,?6Q,1/23/2012,C,$13
1205564,.0U,3/28/2014,D,$42
1205565,G@.,12/1/2012,C,$31
1205566,UCY,5/5/2012,C,$15
1205567,E2G,6/11/2012,D,$36
1205568,.9X,5/25/2013,C,$31
1205569,=9=,5/26/2013,D,$1
1205570,Y:3,6/25/2012,C,$33
1205571,;D6,10/20/2012,C,$40
1205572,NPD,11/4/2012,C,$46
1205573,OOD,8/8/2013,D,$37
1205574,7HQ,9/5/2012,D,$50
1205575,E>A,10/22/2014,C,$29
1205576,Y=D,7/27/2014,D,$5
1205577,L=E,8/11/2014,C,$50
1205578,@AO,2/14/2013,C,$48
1205579,.JX,10/24/2012,D,$10
1205580,S:Q,8/10/2012,C,$2
1205581,Z6Q,6/27/2013,D,$49
1205582,9@9,3/15/2013,C,$33
1205583,O@@,12/24/2013,C,$40
1205584,IGS,6/2/2014,C,$13
1205585,4-Q,7/15/2012,D,$31
1205586,;?6,9/24/2012,C,$45
1205587,;3@,3/9/2013,C,$46
1205588,:GE,1/3/2013,D,$17
1205589,1ZE,9/1/2012,C,$31
1205590,=C:,8/5/2014,D,$3
1205591,IDN,2/8/2012,C,$47
1205592,CCJ,11/26/2012,C,$28
1205593,@:Q,10/27/2014,C,$3
1205594,3UQ,10/27/2014,D,$25
1205595,>06,12/10/2013,D,$17
1205596,PB0,7/15/2013,C,$21
1205597,BTH,10/6/2013,D,$42
1205598,E:O,10/16/2013,C,$12
1205599,W9K,3/12/2013,C,$22
1205600,=9H,5/24/2014,D,$40
1205601,5HG,11/28/2012,C,$3
1205602,LH0,12/28/2012,D,$37
1205603,Y7R,9/16/2014,C,$1
1205604,;@5,9/5/2014,C,$34
1205605,S/-,12/26/2013,C,$30
1205606,/IZ,1/19/2014,D,$18
1205607,?CB,12/13/2012,C,$38
1205608,O0Z,12/24/2012,C,$39
1205609,FX?,2/28/2012,D,$35
1205610,4IM,10/21/2012,C,$38
1205611,Q-3,3/13/2013,D,$39
1205612,;1H,1/10/2013,C,$28
1205613,IAU,4/17/2013,C,$38
1205614,>1U,12/2/2012,C,$40
1205615,4CQ,7/12/2014,D,$36
1205616,GM3,2/14/2014,D,$30
1205617,83=,5/4/2012,C,$21
1205618,Q>T,12/9/2012,D,$46
1205619,<93,6/18/2014,C,$41
1205620,B/Z,9/27/2013,C,$11
1205621,DE/,11/3/2014,D,$9
1205622,C?N,8/28/2014,C,$35
1205623,4L2,1/4/2012,D,$42
1205624,9C4,1/25/2013,C,$41
1205625,0-8,11/8/2012,C,$19
1205626,EF6,5/22/2014,C,$15
1205627,OE8,4/14/2013,D,$50
1205628,@/I,10/14/2014,C,$17
1205629,C=B,6/27/2012,C,$41
1205630,E.;,5/20/2014,D,$13
1205631,W08,8/18/2013,C,$25
1205632,XWQ,7/14/2014,D,$40
1205633,9VD,7/11/2013,C,$31
1205634,6:F,2/26/2012,C,$6
1205635,IE9,2/3/2013,C,$2
1205636,?HC,4/27/2014,D,$33
1205637,/JF,8/11/2014,D,$11
1205638,QZH,12/25/2012,C,$26
1205639,Z53,12/17/2012,D,$33
1205640,/H.,12/8/2012,C,$42
1205641,04<,4/17/2013,C,$19
1205642,31V,9/19/2013,D,$12
1205643,H5Q,1/2/2013,C,$18
1205644,:V;,2/22/2014,D,$33
1205645,<<J,10/20/2014,C,$10
1205646,4<V,12/3/2014,C,$43
1205647,6UG,10/16/2014,C,$23
1205648,DV;,2/28/2012,D,$25
1205649,.GU,9/8/2014,C,$7
1205650,=?6,3/28/2012,C,$45
1205651,;CB,8/14/2013,D,$35
1205652,>D?,11/6/2014,C,$9
1205653,QMB,8/5/2013,D,$33
1205654,?-L,2/20/2013,C,$40
1205655,/B7,12/18/2013,C,$1
1205656,VTC,9/24/2013,C,$41
1205657,W2;,3/28/2013,D,$7
1205658,-7T,11/10/2014,D,$44
1205659,MBM,6/25/2013,C,$45
1205660,?FV,8/4/2012,D,$25
1205661,LK<,8/7/2014,C,$26
1205662,LEA,7/14/2014,C,$2
1205663,==7,8/2/2013,D,$12
1205664,8SK,4/6/2013,C,$49
1205665,ZKI,8/25/2013,D,$1
1205666,78O,11/19/2013,C,$25
1205667,XT.,4/10/2013,C,$9
1205668,>E>,3/7/2014,C,$12
1205669,XT?,8/13/2012,D,$36
1205670,IGG,10/9/2013,C,$6
1205671,RKZ,12/20/2013,C,$38
1205672,OS0,7/21/2012,D,$43
1205673,W=9,8/25/2014,C,$34
1205674,R2.,4/22/2012,D,$37
1205675,M3;,2/11/2014,C,$30
1205676,I;6,1/10/2014,C,$37
1205677,@NX,11/1/2014,C,$36
1205678,UYL,7/13/2013,D,$42
1205679,PY=,10/20/2013,D,$12
1205680,OCY,10/16/2014,C,$34
1205681,BQV,1/5/2013,D,$30
1205682,I?8,12/16/2014,C,$18
1205683,T:H,11/17/2013,C,$23
1205684,R8F,6/4/2013,D,$6
1205685,HQM,3/4/2013,C,$34
1205686,>N;,2/17/2012,D,$13
1205687,.XP,2/22/2013,C,$3
1205688,I/.,4/7/2012,C,$20
1205689,502,1/28/2012,C,$5
1205690,B;?,2/24/2014,D,$12
1205691,4-K,6/21/2012,C,$18
1205692,OQL,10/2/2013,C,$8
1205693,5ML,12/1/2014,D,$43
1205694,XXJ,4/13/2014,C,$13
1205695,VH3,3/19/2013,D,$30
1205696,:WH,8/15/2014,C,$26
1205697,W16,12/23/2012,C,$4
1205698,7A0,6/18/2013,C,$17
1205699,9>0,9/7/2012,D,$19
1205700,C3O,9/17/2012,D,$27
1205701,LC.,9/13/2013,C,$9
1205702,6Y<,4/9/2014,D,$49
1205703,?R7,11/16/2013,C,$48
1205704,32P,5/1/2013,C,$10
1205705,ISD,3/16/2012,D,$48
1205706,</<,7/2/2014,C,$30
1205707,C;K,9/11/2012,D,$48
1205708,D;1,8/6/2012,C,$23
1205709,O0S,12/20/2012,C,$29
1205710,<99,6/18/2014,C,$49
1205711,Y0N,1/9/2013,D,$33
1205712,UY6,11/23/2012,C,$18
1205713,DX>,12/26/2012,C,$19
1205714,4-<,12/10/2012,D,$33
1205715,D4B,12/23/2012,C,$47
1205716,ZIG,9/3/2013,D,$30
1205717,NAX,12/3/2013,C,$5
1205718,JUH,1/10/2014,C,$30
1205719,/.?,1/4/2014,C,$30
1205720,FV6,6/19/2013,D,$9
1205721,1BG,3/25/2014,D,$18
1205722,Y9W,2/14/2014,C,$9
1205723,ZX;,9/20/2014,D,$49
1205724,NLJ,12/15/2012,C,$29
1205725,VH;,2/15/2013,C,$45
1205726,UZK,7/22/2012,D,$46
1205727,/SV,10/16/2012,C,$45
1205728,0JO,1/26/2013,D,$20
1205729,JE1,3/16/2012,C,$34
1205730,TEN,9/18/2013,C,$41
1205731,Y>=,9/22/2012,C,$48
1205732,=ZS,6/4/2012,D,$15
1205733,EN8,3/20/2012,C,$8
1205734,9Q<,7/24/2012,C,$7
1205735,KMH,4/16/2012,D,$32
1205736,8WQ,2/11/2013,C,$17
1205737,E;6,12/27/2013,D,$33
1205738,B56,11/8/2013,C,$41
1205739,P5R,3/22/2012,C,$4
1205740,BG1,12/20/2014,C,$27
1205741,-M3,6/23/2014,D,$15
1205742,ONN,2/22/2012,D,$6
1205743,S22,6/8/2013,C,$15
1205744,Q21,9/11/2012,D,$50
1205745,Y6H,4/5/2012,C,$39
1205746,TFV,2/28/2012,C,$35
1205747,OU;,1/21/2014,D,$9
1205748,5;=,5/4/2013,C,$49
1205749,J61,3/26/2014,D,$15
1205750,S8B,4/24/2014,C,$10
1205751,L6G,5/18/2013,C,$4
1205752,X5M,5/23/2014,C,$16
1205753,>JM,7/28/2014,D,$50
1205754,.GV,8/10/2014,C,$50
1205755,10.,1/13/2014,C,$29
1205756,32V,4/25/2012,D,$29
1205757,/ME,10/7/2013,C,$18
1205758,E9L,12/11/2013,D,$34
1205759,6Y;,7/14/2012,C,$18
1205760,A35,8/26/2014,C,$30
1205761,U4K,6/26/2012,C,$44
1205762,0PC,1/16/2013,D,$24
1205763,CB@,8/6/2013,D,$12
1205764,L.5,10/20/2013,C,$48
1205765,R<.,8/12/2014,D,$18
1205766,=2X,5/6/2013,C,$36
1205767,WCM,2/19/2014,C,$29
1205768,WBH,4/1/2014,D,$7
1205769,D-E,5/13/2012,C,$4
1205770,C1Q,2/21/2012,D,$33
1205771,/P8,3/27/2013,C,$39
1205772,41B,5/6/2013,C,$14
1205773,DTU,12/1/2012,C,$36
1205774,<SC,1/20/2014,D,$27
1205775,JJO,1/3/2013,C,$7
1205776,.@L,11/26/2012,C,$35
1205777,SBA,5/9/2014,D,$11
1205778,/Q4,7/1/2013,C,$6
1205779,-CZ,1/8/2012,D,$36
1205780,E76,3/6/2012,C,$33
1205781,M7Z,7/27/2013,C,$33
1205782,J<N,9/26/2013,C,$18
1205783,H?9,2/20/2012,D,$13
1205784,V>C,11/4/2012,D,$6
1205785,4=D,11/28/2012,C,$33
1205786,RTI,5/21/2012,D,$28
1205787,B.M,11/2/2013,C,$40
1205788,JBG,12/17/2014,C,$6
1205789,Y3>,8/20/2013,D,$48
1205790,<5G,7/15/2012,C,$14
1205791,HQG,10/1/2012,D,$24
1205792,;0=,8/5/2014,C,$1
1205793,Q.D,6/24/2014,C,$3
1205794,K<1,10/27/2014,C,$17
1205795,?.=,12/28/2014,D,$37
1205796,T32,7/24/2012,C,$7
1205797,2B:,4/13/2012,C,$27
1205798,>W8,11/8/2014,D,$8
1205799,QR@,7/11/2014,C,$44
1205800,WDZ,6/28/2014,D,$5
1205801,FT9,3/12/2012,C,$27
1205802,O:5,5/4/2013,C,$29
1205803,J6<,8/26/2014,C,$36
1205804,5PK,5/11/2012,D,$33
1205805,4I-,10/23/2013,D,$21
1205806,/?3,1/1/2013,C,$2
1205807,3ZM,8/8/2013,D,$9
1205808,FN>,6/18/2013,C,$38
1205809,0SR,4/10/2013,C,$33
1205810,E>V,10/24/2013,D,$3
1205811,PHE,8/1/2014,C,$45
1205812,D6/,5/27/2014,D,$30
1205813,QIN,2/4/2012,C,$19
1205814,Z/.,8/12/2013,C,$27
1205815,EN3,1/26/2013,C,$34
1205816,3R=,6/10/2014,D,$18
1205817,53Y,8/7/2012,C,$45
1205818,R8Z,9/17/2012,C,$15
1205819,8FL,3/4/2013,D,$24
1205820,OC7,3/3/2013,C,$42
1205821,:-2,8/10/2012,D,$44
1205822,R-1,8/1/2012,C,$39
1205823,Q.H,8/24/2014,C,$2
1205824,H6N,1/2/2013,C,$45
1205825,ME4,11/27/2012,D,$26
1205826,U7=,6/10/2012,D,$39
1205827,;>>,2/11/2014,C,$3
1205828,=00,12/18/2012,D,$26
1205829,K92,1/5/2012,C,$6
1205830,.2/,11/22/2013,C,$45
1205831,M/E,3/7/2012,D,$15
1205832,87R,11/9/2012,C,$37
1205833,V/>,1/24/2012,D,$1
1205834,2XP,8/1/2012,C,$44
1205835,@O5,4/6/2012,C,$39
1205836,HK4,4/16/2012,C,$20
1205837,GW/,10/25/2014,D,$11
1205838,RH6,2/23/2012,C,$5
1205839,L37,9/5/2012,C,$34
1205840,;DE,1/16/2013,D,$27
1205841,2ZT,6/4/2013,C,$30
1205842,BP5,7/4/2013,D,$30
1205843,OMK,3/15/2014,C,$18
1205844,>TR,10/21/2013,C,$1
1205845,G->,3/24/2013,C,$18
1205846,//<,6/25/2012,D,$9
1205847,/3;,9/10/2014,D,$10
1205848,OU=,12/27/2012,C,$29
1205849,X11,9/27/2012,D,$16
1205850,K?/,1/20/2012,C,$20
1205851,C7F,4/13/2014,C,$24
1205852,KI1,1/25/2012,D,$31
1205853,-IN,10/2/2014,C,$14
1205854,W;H,10/8/2013,D,$27
1205855,2Q?,7/14/2013,C,$39
1205856,XEX,1/3/2014,C,$47
1205857,CE:,5/17/2013,C,$25
1205858,MK:,3/21/2014,D,$43
1205859,6-7,2/11/2013,C,$32
1205860,F:1,11/28/2012,C,$24
1205861,L:-,2/28/2014,D,$18
1205862,FL6,12/13/2014,C,$1
1205863,-4T,9/22/2014,D,$13
1205864,0JG,4/6/2013,C,$44
1205865,CFB,11/25/2013,C,$4
1205866,9N-,6/2/2014,C,$34
1205867,0YV,7/7/2014,D,$16
1205868,HX=,10/28/2013,D,$18
1205869,8YH,6/16/2013,C,$49
1205870,;?R,10/11/2014,D,$27
1205871,RDG,10/11/2012,C,$38
1205872,4HN,1/3/2012,C,$44
1205873,-KP,7/25/2014,D,$20
1205874,I?F,12/19/2014,C,$33
1205875,G<N,3/24/2013,D,$18
1205876,=@-,2/26/2013,C,$18
1205877,@>?,9/25/2013,C,$33
1205878,9LE,3/17/2014,C,$29
1205879,71H,9/23/2012,D,$18
1205880,WP2,6/10/2012,C,$43
1205881,>4J,1/25/2014,C,$31
1205882,ADI,3/18/2013,D,$42
1205883,JDJ,11/6/2014,C,$34
1205884,IBH,9/3/2012,D,$34
1205885,9;K,6/3/2014,C,$22
1205886,CK0,10/5/2012,C,$24
1205887,@=T,7/19/2013,C,$6
1205888,G=-,8/13/2014,D,$21
1205889,F/>,12/5/2012,D,$20
1205890,YTQ,11/10/2014,C,$31
1205891,OS7,10/19/2012,D,$34
1205892,<<=,4/3/2014,C,$50
1205893,5L7,10/17/2013,C,$28
1205894,@6W,8/23/2012,D,$23
1205895,<A3,7/2/2013,C,$24
1205896,VA>,10/16/2013,D,$49
1205897,T:2,11/26/2012,C,$38
1205898,83H,5/2/2013,C,$4
1205899,?VJ,2/14/2013,C,$6
1205900,8XI,7/14/2012,D,$9
1205901,X@Q,1/10/2013,C,$43
1205902,GJ.,2/19/2014,C,$39
1205903,0YB,1/1/2012,D,$23
1205904,;2W,1/8/2013,C,$41
1205905,K.K,1/4/2014,D,$49
1205906,46L,1/7/2012,C,$3
1205907,>4L,12/9/2013,C,$23
1205908,S15,5/17/2012,C,$13
1205909,S?N,5/8/2014,D,$29
1205910,@>T,10/26/2013,D,$1
1205911,UB>,8/9/2014,C,$24
1205912,Z7P,4/20/2013,D,$28
1205913,XGY,9/23/2013,C,$10
1205914,NLY,3/20/2014,C,$23
1205915,<K6,1/5/2014,D,$19
1205916,U60,9/27/2013,C,$38
1205917,>=K,8/13/2013,D,$34
1205918,03H,4/9/2014,C,$10
1205919,F4R,12/26/2012,C,$33
1205920,3Q8,9/5/2013,C,$19
1205921,7EO,9/1/2012,D,$47
1205922,ATV,5/17/2014,C,$50
1205923,8Y/,12/13/2013,C,$36
1205924,HMT,4/13/2013,D,$33
1205925,;6J,4/21/2013,C,$1
1205926,EWF,2/25/2014,D,$20
1205927,N;3,12/19/2012,C,$25
1205928,.T?,7/7/2012,C,$47
1205929,6M?,10/13/2012,C,$24
1205930,7CB,2/18/2012,D,$43
1205931,@3D,4/2/2013,D,$30
1205932,FJK,11/26/2013,C,$47
1205933,KA3,6/13/2012,D,$24
1205934,>JR,12/2/2013,C,$49
1205935,WTL,6/16/2013,C,$33
1205936,.G.,8/3/2014,D,$24
1205937,0X:,11/28/2012,C,$24
1205938,6.-,11/20/2014,D,$40
1205939,9XW,4/1/2014,C,$33
1205940,7E<,10/17/2013,C,$30
1205941,2D?,7/12/2013,C,$8
1205942,5TY,7/24/2014,D,$17
1205943,-1-,2/1/2013,C,$33
1205944,WYX,6/1/2013,C,$41
1205945,4QJ,8/9/2013,D,$19
1205946,JE6,12/2/2012,C,$49
1205947,ROV,11/9/2012,D,$11
1205948,-K8,3/25/2013,C,$15
1205949,1?3,9/1/2014,C,$17
1205950,=DD,9/6/2014,C,$9
1205951,F78,7/4/2014,D,$23
1205952,7-R,12/8/2012,D,$33
1205953,H/-,10/23/2013,C,$8
1205954,772,5/1/2013,D,$36
1205955,?JK,10/13/2013,C,$41
1205956,S5J,6/24/2012,C,$45
1205957,>SK,5/20/2013,D,$31
1205958,-EJ,11/22/2014,C,$4
1205959,4>0,3/24/2012,D,$24
1205960,-M?,1/11/2012,C,$17
1205961,IYI,8/17/2014,C,$41
1205962,37E,2/9/2012,C,$43
1205963,X-4,2/23/2012,D,$31
1205964,?XA,2/18/2014,C,$38
1205965,NQB,2/4/2014,C,$24
1205966,0.V,3/27/2013,D,$46
1205967,2IQ,11/22/2013,C,$43
1205968,-I?,3/15/2014,D,$2
1205969,>Y2,1/9/2014,C,$12
1205970,34N,3/28/2012,C,$35
1205971,Z1>,9/1/2013,C,$19
1205972,O;O,9/17/2012,D,$7
1205973,A?H,8/21/2014,D,$28
1205974,?JE,6/27/2012,C,$13
1205975,3?W,8/5/2013,D,$25
1205976,BHO,10/20/2014,C,$35
1205977,8WL,11/1/2012,C,$42
1205978,B:N,9/25/2013,D,$27
1205979,/XC,1/15/2013,C,$1
1205980,/QW,1/4/2013,D,$50
1205981,2;2,10/22/2014,C,$34
1205982,T.4,12/14/2013,C,$6
1205983,<Y7,3/10/2014,C,$5
1205984,@83,8/5/2012,D,$1
1205985,H48,12/15/2014,C,$22
1205986,0SM,7/12/2012,C,$43
1205987,F/G,5/8/2014,D,$25
1205988,WEE,5/8/2012,C,$5
1205989,UKQ,4/25/2012,D,$39
1205990,HKL,11/12/2014,C,$12
1205991,KDE,9/4/2014,C,$8
1205992,MTS,5/22/2013,C,$33
1205993,88F,10/19/2012,D,$22
1205994,TSC,6/5/2014,D,$43
1205995,T4L,5/28/2012,C,$36
1205996,TB0,10/6/2012,D,$16
1205997,O0L,9/12/2012,C,$2
1205998,T/H,11/5/2013,C,$42
1205999,26K,4/21/2013,D,$30
1206000,9BT,1/23/2013,C,$33
1206001,@I6,12/20/2014,D,$35
1206002,MFI,5/15/2013,C,$32
1206003,;.D,6/22/2014,C,$46
1206004,XZ<,5/8/2014,C,$21
1206005,10B,9/17/2013,D,$12
1206006,;84,7/24/2013,C,$8
1206007,.S=,11/1/2014,C,$47
1206008,>07,9/2/2012,D,$49
1206009,E33,12/1/2013,C,$47
1206010,IXA,1/8/2013,D,$43
1206011,SZH,12/12/2013,C,$48
1206012,>KV,4/17/2014,C,$30
1206013,>M4,3/12/2012,C,$38
1206014,WLZ,11/28/2013,D,$30
1206015,ZHE,11/28/2013,D,$6
1206016,>.-,1/23/2012,C,$16
1206017,IH/,5/4/2012,D,$35
1206018,.AY,11/3/2012,C,$5
1206019,38<,6/6/2012,C,$36
1206020,QSN,11/11/2012,D,$6
1206021,HS.,6/19/2013,C,$18
1206022,WSS,12/7/2013,D,$30
1206023,/5M,12/9/2014,C,$9
1206024,X86,3/15/2012,C,$4
1206025,7?3,7/25/2013,C,$15
1206026,:YW,2/18/2012,D,$23
1206027,SWT,2/26/2013,C,$32
1206028,HU7,7/14/2014,C,$21
1206029,0FT,10/6/2014,D,$42
1206030,MF2,3/10/2012,C,$44
1206031,S>V,11/1/2014,D,$2
1206032,N-D,9/28/2012,C,$26
1206033,ZY0,11/12/2013,C,$37
1206034,<8Q,6/1/2012,C,$50
1206035,SE3,6/12/2013,D,$33
1206036,GRB,11/11/2014,D,$44
1206037,01J,1/14/2014,C,$11
1206038,GR4,10/9/2013,D,$46
1206039,C->,1/25/2014,C,$4
1206040,A1X,4/13/2013,C,$35
1206041,Z9G,6/1/2012,D,$12
1206042,XY;,1/22/2013,C,$44
1206043,LV/,6/24/2012,D,$13
1206044,GKE,12/8/2014,C,$45
1206045,8@L,7/26/2012,C,$43
1206046,Y@5,7/11/2013,C,$6
1206047,-M0,9/11/2014,D,$45
1206048,Y;I,12/9/2014,C,$21
1206049,20<,1/28/2012,C,$40
1206050,<98,5/24/2014,D,$7
1206051,BCU,3/16/2012,C,$37
1206052,G6J,1/1/2012,D,$47
1206053,D.M,4/8/2013,C,$45
1206054,W37,6/16/2012,C,$16
1206055,OCC,8/11/2014,C,$44
1206056,ZT5,2/14/2012,D,$27
1206057,LC.,2/8/2012,D,$34
1206058,:1T,11/19/2014,C,$10
1206059,2W@,7/6/2013,D,$9
1206060,GE=,1/10/2013,C,$31
1206061,U/5,10/13/2014,C,$47
1206062,Y56,4/21/2014,D,$12
1206063,T4U,7/11/2012,C,$7
1206064,ARA,5/7/2012,D,$8
1206065,-3W,10/28/2013,C,$46
1206066,TH6,6/28/2012,C,$27
1206067,-S2,2/17/2014,C,$36
1206068,Q3H,9/16/2013,D,$14
1206069,QA4,4/24/2013,C,$29
1206070,.3X,11/23/2012,C,$36
1206071,0V:,6/5/2013,D,$34
1206072,Z<6,2/16/2013,C,$47
1206073,Z?8,10/16/2013,D,$47
1206074,LMF,6/9/2013,C,$42
1206075,XZO,3/15/2014,C,$33
1206076,PAV,10/21/2014,C,$29
1206077,72D,12/26/2013,D,$8
1206078,MB5,8/16/2012,D,$7
1206079,8Y:,11/24/2013,C,$41
1206080,QDU,12/18/2012,D,$21
1206081,QYT,7/23/2014,C,$42
1206082,-;6,11/14/2013,C,$11
1206083,OB:,7/2/2013,D,$24
1206084,/KU,5/8/2012,C,$35
1206085,D5Q,12/28/2014,D,$42
1206086,?NE,6/4/2012,C,$35
1206087,ERX,9/9/2014,C,$41
1206088,?4N,7/7/2014,C,$36
1206089,RGE,3/4/2014,D,$11
1206090,3>J,9/13/2014,C,$50
1206091,WAL,6/15/2013,C,$48
1206092,3NW,2/12/2012,D,$41
1206093,GW3,7/15/2012,C,$17
1206094,C@@,12/14/2014,D,$43
1206095,CO?,9/12/2012,C,$32
1206096,X1/,8/7/2014,C,$28
1206097,L/0,10/21/2014,C,$22
1206098,682,9/2/2012,D,$24
1206099,QIQ,9/14/2014,D,$25
1206100,;PR,1/4/2012,C,$8
1206101,YTF,10/16/2013,D,$30
1206102,GYF,7/22/2012,C,$13
1206103,2TQ,4/13/2012,C,$39
1206104,.N/,11/26/2013,D,$47
1206105,FI:,9/6/2013,C,$49
1206106,E=/,3/18/2012,D,$28
1206107,7@4,3/28/2012,C,$41
1206108,YO0,5/10/2012,C,$47
1206109,-BF,8/17/2014,C,$41
1206110,8-A,11/7/2014,D,$38
1206111,Q>?,4/2/2012,C,$22
1206112,68M,4/27/2013,C,$40
1206113,9W.,7/25/2013,D,$13
1206114,4YG,2/24/2013,C,$13
1206115,IDL,5/17/2012,D,$29
1206116,>T7,2/21/2014,C,$40
1206117,ISP,3/5/2012,C,$21
1206118,29O,8/24/2013,C,$23
1206119,9K.,9/10/2013,D,$40
1206120,C?P,3/21/2012,D,$23
1206121,IHK,2/8/2013,C,$21
1206122,;=V,10/16/2013,D,$27
1206123,2N=,6/10/2013,C,$35
1206124,H?:,10/2/2012,C,$5
1206125,0/>,4/9/2014,D,$47
1206126,DA/,11/7/2012,C,$45
1206127,GQ?,5/17/2013,D,$11
1206128,WIS,9/5/2012,C,$5
1206129,A0K,11/9/2012,C,$9
1206130,>6U,8/4/2013,C,$7
1206131,W/U,12/10/2012,D,$13
1206132,X?G,12/27/2012,C,$15
1206133,HEQ,11/13/2014,C,$16
1206134,OLR,1/3/2012,D,$24
1206135,<KH,3/8/2012,C,$50
1206136,LZ7,12/9/2013,D,$49
1206137,:2I,9/15/2014,C,$10
1206138,VIF,3/12/2014,C,$20
1206139,30Z,11/21/2013,C,$41
1206140,7/G,10/25/2014,D,$23
1206141,B8A,11/7/2013,D,$21
1206142,GU-,10/26/2013,C,$45
1206143,HBF,8/7/2013,D,$41
1206144,KXP,1/2/2014,C,$48
1206145,C3A,10/7/2013,C,$13
1206146,/XU,6/1/2014,D,$31
1206147,0GR,7/23/2013,C,$18
1206148,N8S,9/8/2014,D,$46
1206149,YDI,10/2/2013,C,$36
1206150,FC3,5/2/2014,C,$5
1206151,?6Q,10/17/2014,C,$17
1206152,58=,1/18/2014,D,$19
1206153,.:R,12/17/2014,C,$42
1206154,:KP,2/11/2013,C,$48
1206155,K0N,10/12/2013,D,$42
1206156,9K0,1/16/2014,C,$10
1206157,3LS,3/27/2013,D,$15
1206158,R<;,7/14/2014,C,$39
1206159,C8Q,2/11/2013,C,$29
1206160,6;I,5/1/2012,C,$49
1206161,8O5,8/5/2014,D,$2
1206162,SXW,5/28/2014,D,$47
1206163,I.0,2/23/2012,C,$34
1206164,R8I,2/25/2013,D,$15
1206165,HFT,3/20/2012,C,$14
1206166,C.E,9/5/2012,C,$45
1206167,DHQ,4/22/2012,D,$2
1206168,3C.,12/8/2014,C,$34
1206169,RLX,2/5/2012,D,$38
1206170,9V4,7/6/2012,C,$43
1206171,;DE,2/4/2013,C,$20
1206172,P=@,6/8/2013,C,$39
1206173,IE<,10/26/2012,D,$22
1206174,EDS,6/16/2014,C,$49
1206175,E>A,1/5/2013,C,$24
1206176,9OV,6/28/2013,D,$3
1206177,GH5,11/21/2013,C,$10
1206178,5XX,5/13/2013,D,$48
1206179,D3W,12/12/2012,C,$16
1206180,N20,12/25/2014,C,$41
1206181,DHK,10/15/2012,C,$12
1206182,15U,8/27/2014,D,$20
1206183,536,5/7/2014,D,$18
1206184,5OA,12/13/2013,C,$8
1206185,-VX,10/27/2014,D,$31
1206186,Y:0,10/27/2012,C,$35
1206187,5/-,12/28/2014,C,$2
1206188,>80,5/4/2012,D,$1
1206189,X5O,1/23/2012,C,$8
1206190,G<R,9/21/2012,D,$21
1206191,I>T,3/2/2012,C,$27
1206192,Z->,2/11/2013,C,$9
1206193,V-G,8/15/2014,C,$17
1206194,NSF,2/9/2012,D,$5
1206195,GK9,1/14/2012,C,$1
1206196,M@2,1/14/2013,C,$43
1206197,G@:,1/15/2014,D,$35
1206198,?XS,8/5/2012,C,$21
1206199,IBG,3/9/2013,D,$41
1206200,@/5,10/23/2013,C,$39
1206201,WWE,11/16/2013,C,$13
1206202,NHS,2/8/2013,C,$45
1206203,VIV,11/14/2014,D,$26
1206204,K<D,5/27/2014,D,$32
1206205,3C>,5/4/2014,C,$22
1206206,9QN,8/1/2012,D,$37
1206207,V@R,5/22/2014,C,$43
1206208,@GY,8/6/2012,C,$13
1206209,11U,12/13/2012,D,$4
1206210,-V=,12/2/2012,C,$2
1206211,S:F,12/6/2012,D,$34
1206212,=<T,11/26/2014,C,$35
1206213,CJF,4/21/2012,C,$2
1206214,IA.,8/18/2013,C,$41
1206215,BUI,9/19/2013,D,$27
1206216,39R,8/9/2012,C,$50
1206217,86.,2/14/2012,C,$5
1206218,WDL,6/27/2014,D,$12
1206219,TY0,5/3/2013,C,$17
1206220,Y@8,12/28/2014,D,$42
1206221,B4@,11/12/2014,C,$1
1206222,ML5,1/1/2013,C,$17
1206223,NO@,3/5/2014,C,$1
1206224,.03,7/15/2012,D,$47
1206225,VPU,11/22/2012,D,$6
1206226,R>N,8/9/2014,C,$18
1206227,4UQ,1/23/2014,D,$31
1206228,@:0,5/16/2013,C,$49
1206229,9.:,2/13/2014,C,$11
1206230,BG:,2/5/2012,D,$50
1206231,?MA,10/10/2014,C,$2
1206232,GO8,12/13/2013,D,$33
1206233,K@X,8/9/2012,C,$37
1206234,5DJ,7/5/2012,C,$47
1206235,ZNT,8/12/2012,C,$17
1206236,VER,12/2/2014,D,$15
1206237,8IB,9/21/2012,C,$20
